644599719520 630900 0 1 1 1 0 0 0 0
645033633440 809601 0 0 0 0 0 0 1 1
646788037120 646077 1 1 1 1 0 0 0 0
646859670720 614557 1 1 0 0 0 0 0 0
648067608800 758515 0 0 0 0 0 1 1 0
648276908240 601703 0 0 1 1 0 0 0 0
648551292240 548917 1 1 1 0 0 0 0 0
649331676320 612024 1 1 0 0 0 0 0 0
652557193520 615778 0 0 0 0 1 1 0 0
653635075680 633186 0 0 1 1 0 0 1 0
655233478000 671267 0 0 0 0 0 0 1 1
659347577920 693983 1 1 1 0 0 0 0 0
659580981600 598656 1 1 1 0 0 0 0 0
659781423280 552354 1 1 1 1 0 0 0 0
660860446000 680291 0 1 1 1 0 0 0 0
662570077200 601144 0 0 1 1 0 0 0 0
664688503600 604892 0 0 0 1 1 0 0 0
665765297200 610419 1 0 0 0 1 1 0 0
665852229360 1076597 1 1 0 0 0 0 0 0
666291816000 1384800 0 0 1 1 0 0 0 0
666318615760 642931 0 0 0 1 1 1 0 0
668715035040 695708 0 1 1 0 0 0 0 0
672019808320 533716 1 1 0 0 0 0 0 0
674137030240 652439 0 0 1 1 0 0 0 0
675111362480 660800 0 0 0 0 1 1 0 0
676237229760 581484 0 0 0 0 1 1 0 0
676485077760 580016 1 1 1 1 0 0 0 0
676776833520 693241 0 0 1 1 0 0 0 0
679608720160 592059 0 0 0 0 1 1 0 0
679824256800 667628 1 1 1 1 0 0 1 0
680348563600 724793 0 1 1 1 0 0 0 0
680582270160 466697 0 0 0 1 0 0 0 1
680905316080 772241 0 0 0 0 1 1 0 0
681364682720 745568 1 1 0 0 0 0 0 0
681520712400 497102 0 0 0 1 0 0 1 0
683349750960 479721 0 0 0 1 1 0 0 0
684023132480 606661 1 1 1 0 1 0 0 0
685299310800 568634 1 1 1 0 0 0 0 0
686685592240 647825 1 1 1 1 0 0 0 0
687859007280 549490 1 0 0 0 1 1 0 0
688180572880 683146 0 1 1 1 0 0 0 0
689525956400 574705 0 0 0 0 1 1 0 0
690114683120 564919 0 1 1 1 0 0 0 0
695325290000 570780 1 1 1 1 0 0 0 0
696671274880 606221 1 1 1 1 0 0 0 0
697428179280 629357 0 0 0 0 0 0 1 1
697988233280 668153 1 1 0 0 0 0 0 0
698232925600 545910 1 1 0 0 0 0 0 0
700018948400 691179 0 0 1 0 0 0 1 0
701374547840 602412 0 0 1 1 0 0 0 0
701920999840 576377 1 1 1 1 0 0 0 0
703385911120 555344 1 1 1 1 0 0 0 0
703470983040 589748 1 1 1 1 0 0 0 0
705935337200 622198 0 0 0 0 1 1 1 1
706862646720 488632 1 1 0 0 0 0 0 0
707187858960 649269 0 0 1 1 0 0 0 0
708576848640 806317 0 0 0 0 0 0 1 1
